level_0,course,haccuracy,latitude,longitude,speed,time,nickname,At,d,v
369,128.09526,8.0,41.35729102648544,2.1131377983896624,1.502018,2018-11-08 14:10:21,bell_121_peu,1.0,2.4243974846784706,2.4243974846784706
370,84.69026,8.0,41.3572934522054,2.113166665513532,1.4925418,2018-11-08 14:10:22,bell_121_peu,1.0,1.5994830744911532,1.5994830744911532
371,80.99816,8.0,41.35729618734844,2.113185479788687,1.4616604,2018-11-08 14:10:23,bell_121_peu,1.0,1.8264778686868894,1.8264778686868894
372,78.44025,32.0,41.35729933054876,2.113206958991732,1.4231657,2018-11-08 14:10:24,bell_121_peu,1.0,0.9304481149346443,0.9304481149346443
373,4.7725396,24.0,41.35730757289391,2.113208881560256,1.3713834,2018-11-08 14:10:25,bell_121_peu,1.0,0.935095470865029,0.935095470865029
374,170.48892,12.0,41.35729968108644,2.113212751847877,1.3294168,2018-11-08 14:10:26,bell_121_peu,1.0,0.7985727082226892,0.7985727082226892
375,170.48892,12.0,41.35729755147199,2.1132218894570123,1.2687865,2018-11-08 14:10:27,bell_121_peu,1.0,2.2244798005489526,2.2244798005489526
376,172.28333,12.0,41.35727833950126,2.113229320236639,1.2775689,2018-11-08 14:10:28,bell_121_peu,1.0,2.378182909039989,2.378182909039989
377,18.39346,16.0,41.3572977055488,2.11324141243119,1.3496908,2018-11-08 14:10:29,bell_121_peu,1.0,3.671246259410708,3.671246259410708
378,176.26411,16.0,41.3572649203752,2.113246608105914,1.5023412,2018-11-08 14:10:30,bell_121_peu,1.0,1.8835097438180584,1.8835097438180584
379,171.43474,8.0,41.357248378732365,2.1132514662610262,1.5850044,2018-11-08 14:10:31,bell_121_peu,1.0,1.1349833536865974,1.1349833536865974
380,82.9873,12.0,41.35725072482727,2.1132647007568885,1.5914279,2018-11-08 14:10:32,bell_121_peu,1.0,1.0390348541442374,1.0390348541442374
381,67.86334,12.0,41.35725443789012,2.113276124717265,1.5646962,2018-11-08 14:10:33,bell_121_peu,1.0,0.8476448495064524,0.8476448495064524
382,67.86334,24.0,41.35726130829538,2.11328052490281,1.5106733,2018-11-08 14:10:34,bell_121_peu,,,
